,,phi_1,phi_2,phi_3,theta_1,theta_2,theta_3,theta_4,sigma,mu,init_y_1,init_y_2,init_y_3,logL,logL_birth,nlive
37866,0.006609226759206724,2.439358,-2.2282753,0.7421812,-1.1990374,0.20325507,0.053236682,0.1710855,14.498594,42.961826,-16.97771,-5.1183925,19.243616,-1039.2262,-1040.6543,284
37867,0.006614876705410044,2.451431,-2.2317255,0.7557901,-1.2484255,0.3009902,-0.09809229,0.23582377,14.307467,48.663002,-6.0524583,-5.9415445,2.5397115,-1039.2253,-1039.9586,283
37868,0.006616491862696429,2.4573367,-2.2745728,0.7867864,-1.3080492,0.42492548,-0.04391676,0.09597376,14.010142,42.61378,1.7369989,-6.3414125,-8.32438,-1039.2251,-1041.5063,282
37869,0.006622956436550548,2.4347394,-2.2207067,0.7261988,-1.2449976,0.34331626,-0.015372701,0.17604858,13.4316025,49.8085,-11.24317,-26.906307,-38.59492,-1039.2241,-1040.5891,281
37870,0.006630236632206152,2.5509827,-2.4450386,0.875721,-1.3371047,0.33705357,0.072875515,0.0811326,13.692353,53.25017,3.814247,15.660119,34.657173,-1039.223,-1040.7975,280
37871,0.006639145517806081,2.3303535,-2.0667453,0.64395416,-1.1388159,0.23649812,0.0172656,0.21341558,14.452306,43.299034,-21.25327,-24.696112,-25.48005,-1039.2217,-1040.8889,279
37872,0.006639956009844694,2.5802543,-2.4754925,0.8776567,-1.4308447,0.38920242,0.17452675,0.013332606,13.818374,54.239365,6.0581894,0.31215158,-2.5089712,-1039.2216,-1040.2772,278
37873,0.006643198967542944,2.4054103,-2.1960943,0.7210584,-1.224119,0.31759214,0.09512393,0.12455706,14.186981,43.81097,2.5222933,10.772799,33.3237,-1039.2211,-1041.4388,277
37874,0.006661063567143182,2.4376132,-2.2259293,0.72727084,-1.1292654,0.17834443,-0.052538663,0.2893356,14.228081,47.200684,2.494836,-2.0273616,-6.6570473,-1039.2184,-1041.8395,276
37875,0.006672456953485428,2.4352033,-2.2594683,0.75506705,-1.2021013,0.316029,0.02110921,0.19480017,14.694818,49.934464,-1.918536,-1.2904559,-4.244788,-1039.2167,-1040.8291,275
37876,0.006678976207438915,2.3598604,-2.1404803,0.7029037,-1.134951,0.26717243,0.06703154,0.12264673,14.527784,47.119133,-9.276535,-29.425102,-47.83968,-1039.2157,-1040.762,274
37877,0.0066895835829762626,2.4657354,-2.3005037,0.79485166,-1.2285846,0.37715113,-0.091504596,0.1944994,13.603357,48.62967,14.9284,31.550781,55.249676,-1039.2141,-1041.0177,273
37878,0.006690400232381083,2.4625628,-2.2831206,0.7869571,-1.3252283,0.41651332,-0.07110328,0.17281249,15.0629635,51.43391,15.018822,19.113708,28.434494,-1039.214,-1040.3584,272
37879,0.006719866102193884,2.506567,-2.3396344,0.8100117,-1.2975085,0.22868143,0.110390455,0.10356367,14.932466,45.680355,-11.415429,-28.993816,-36.636616,-1039.2096,-1040.1064,271
37880,0.006723968834891854,2.3665202,-2.1477413,0.70359504,-1.1137612,0.22579072,0.013225452,0.19559675,14.541253,44.142254,11.444898,21.607443,45.406128,-1039.209,-1040.1064,270
37881,0.006737114419833519,2.3779888,-2.1401043,0.68893635,-1.1313415,0.1982391,0.03082264,0.19545995,14.389036,42.86842,-7.832086,-32.439716,-46.32739,-1039.207,-1042.0645,269
37882,0.006747814128964113,2.4214966,-2.2089856,0.73619205,-1.2365034,0.25425667,-0.018699583,0.23768702,14.92121,47.937088,7.308012,9.999889,19.543505,-1039.2054,-1040.5891,268
37883,0.006748637887019172,2.4994223,-2.3430152,0.81781995,-1.387965,0.4384199,0.0025988747,0.13940778,13.937065,48.97206,-8.6214485,-12.067616,-3.3922741,-1039.2053,-1040.2772,267
37884,0.006752758185987341,2.3469028,-2.1092427,0.6761235,-1.1437796,0.2205637,0.05884662,0.18593681,13.851174,46.223145,11.190103,1.0472012,-15.356754,-1039.2047,-1041.8767,266
37885,0.00677174398588924,2.413748,-2.2149494,0.73379785,-1.1569182,0.27770844,0.032737244,0.14552228,14.846254,50.91431,-10.308598,-28.815508,-44.033394,-1039.2019,-1042.145,265
37886,0.006779187734252834,2.4302332,-2.2405868,0.739875,-1.2666401,0.3078495,0.12314998,0.09345706,14.476775,48.129333,5.4180727,-0.27617785,-11.07686,-1039.2008,-1040.4534,264
37887,0.006792441273993012,2.3836381,-2.1639116,0.70763457,-1.1186403,0.22901887,0.007400725,0.18986422,14.582928,39.616486,-4.3083634,-22.35229,-42.601925,-1039.1989,-1040.4534,263
37888,0.006804889999095873,2.4239502,-2.2017074,0.72227514,-1.3029581,0.42400673,-0.087749,0.17627198,14.64249,47.875458,-0.899375,-13.898891,-27.49349,-1039.197,-1040.1064,262
37889,0.006830689710186667,2.4355052,-2.2381208,0.73199475,-1.1694894,0.26424745,0.010118705,0.19258319,14.55877,44.23231,9.930572,17.811867,28.125452,-1039.1932,-1039.9277,261
37890,0.006837363563800182,2.4140499,-2.2044554,0.7418777,-1.2714682,0.42790106,-0.1480304,0.20195985,14.629321,43.18422,3.71868,-10.595145,-24.93378,-1039.1923,-1040.4205,260
37891,0.006875025670973926,2.4738019,-2.3228345,0.8059239,-1.316764,0.43441555,-0.031478647,0.13716307,14.243008,51.59315,13.286198,-4.2827287,-23.400492,-1039.1868,-1039.9796,259
37892,0.006934870427155609,2.4161656,-2.2041886,0.7375476,-1.1315092,0.22258982,-0.011884996,0.17406689,14.402395,44.287197,8.766077,-6.575228,-20.647474,-1039.1781,-1040.0118,258
37893,0.006937410517633825,2.524307,-2.35519,0.80436224,-1.3150078,0.30807513,0.026703648,0.17970313,14.316313,46.000603,25.049858,30.20531,34.51296,-1039.1777,-1039.9277,257
37894,0.006943341014141663,2.5010962,-2.330481,0.8009209,-1.3102074,0.35999456,-0.021981623,0.18399385,14.653696,41.221485,-12.615647,-26.220089,-20.958715,-1039.1769,-1040.0118,256
37895,0.006958614152103503,2.3789608,-2.158761,0.7034813,-1.1566476,0.3063062,-0.046720702,0.1866379,14.37805,44.580017,-1.2863902,-0.12740082,17.477339,-1039.1747,-1041.7284,255
37896,0.0069628626495322875,2.4163752,-2.1982439,0.7185641,-1.1698741,0.19884332,-0.0027236643,0.23434179,14.885627,43.444134,6.1217775,5.1537995,-1.3876171,-1039.1741,-1040.0118,254
37897,0.006964562774696116,2.3388774,-2.097251,0.66242915,-1.1722462,0.32574508,0.007913467,0.19067478,15.07343,43.151108,-3.07297,4.3655114,15.843549,-1039.1738,-1040.3849,253
37898,0.007017473058129311,2.3784354,-2.1447706,0.69210577,-1.1643776,0.23095614,0.02650403,0.21072228,14.26076,42.67644,-7.5363145,9.697385,36.05813,-1039.1663,-1040.2134,252
37899,0.007036344139217213,2.4826808,-2.3203278,0.79551816,-1.2242953,0.2611703,0.01845323,0.17110533,14.976341,41.73017,-10.826403,6.2782736,33.95514,-1039.1636,-1040.2772,251
37900,0.007042359209858975,2.4991946,-2.3499749,0.8088383,-1.2845567,0.36318424,-0.010911658,0.16154705,13.149235,48.846237,-5.7403717,-30.710999,-56.28498,-1039.1627,-1040.7297,250
37901,0.00705354370078809,2.4743042,-2.3046656,0.77813375,-1.3650568,0.51289403,-0.14392637,0.21918406,13.844605,47.0816,-4.000599,3.9670827,14.724705,-1039.1611,-1040.5535,249
37902,0.007057850156299263,2.4560802,-2.2583969,0.7519083,-1.1829448,0.2622489,-0.003781488,0.16406853,14.109077,41.931778,0.5674418,-12.644821,-27.1258,-1039.1605,-1040.2134,248
37903,0.007094128342024844,2.4279444,-2.2418194,0.75734407,-1.24016,0.40071064,-0.012344221,0.15632017,14.532992,42.20809,-3.6642406,-12.273236,-20.244116,-1039.1554,-1040.2772,247
37904,0.007099326140066348,2.3023887,-2.0370522,0.63252306,-1.1065996,0.23170501,0.0526438,0.1790759,14.166396,42.054134,8.521318,14.892658,17.910835,-1039.1547,-1040.246,246
37905,0.007110601104385868,2.4744492,-2.2864544,0.768524,-1.300906,0.26171535,0.11648531,0.14020208,13.953166,48.33672,5.057114,15.216304,27.090809,-1039.1531,-1039.9796,245
37906,0.007114073925365821,2.370966,-2.1244369,0.68925077,-1.1598037,0.23113509,-0.034145586,0.19343074,13.929331,44.140987,-6.5393386,-13.687919,-12.485778,-1039.1526,-1040.1064,244
37907,0.0071158109718501995,2.441001,-2.261252,0.757243,-1.1232263,0.21492584,0.040969703,0.21628223,14.263908,46.91317,0.59267837,-8.132897,-13.875171,-1039.1523,-1039.9796,243
37908,0.0071236329312152746,2.4879463,-2.3158443,0.7904679,-1.2756215,0.33461878,0.011425583,0.16212736,15.180742,43.743828,3.8619494,-1.2296166,8.879022,-1039.1512,-1042.7336,242
37909,0.007127982178858788,2.4652982,-2.2835772,0.7757956,-1.30244,0.42488065,-0.061323266,0.14601442,14.577415,47.590015,23.592022,14.227173,7.75879,-1039.1506,-1040.0118,241
37910,0.007145405739445492,2.5037665,-2.3296287,0.79167473,-1.2841241,0.24370466,0.085413605,0.1609579,14.248554,41.13662,14.102083,1.1492311,-3.547129,-1039.1482,-1040.3185,240
37911,0.0071471504362339905,2.3728988,-2.1384177,0.6952176,-1.1533283,0.32087174,-0.11441083,0.25273418,15.059373,47.455906,1.7472064,12.904208,30.128273,-1039.148,-1040.1774,239
37912,0.007151514042196686,2.4495893,-2.2602112,0.77208203,-1.2472584,0.26482663,0.117788486,0.060739808,14.366891,50.804604,6.6612086,-2.168612,-8.939125,-1039.1473,-1040.3584,238
37913,0.0071900288352623265,2.4099536,-2.1963463,0.7331192,-1.3109468,0.36667007,-0.023454988,0.16419068,14.15598,43.93001,-8.14977,-17.74938,-22.487993,-1039.142,-1040.7297,237
37914,0.0072155269236908615,2.3238988,-2.0645726,0.6512891,-1.0851,0.25480515,0.014911091,0.16902126,13.875994,45.047817,7.435849,11.485417,23.383877,-1039.1384,-1040.2772,236
37915,0.007216407779082623,2.3768272,-2.148723,0.69315934,-1.109366,0.18014207,0.040500324,0.2148323,13.6191635,49.03776,-4.5505414,-25.597387,-54.58917,-1039.1383,-1040.2134,235
37916,0.007223458494476169,2.4486618,-2.2492986,0.7522745,-1.2333803,0.29711452,0.010686751,0.18172275,15.481742,44.51762,11.542948,9.590421,12.972349,-1039.1373,-1043.0151,234
37917,0.007231398783930543,2.4559996,-2.287532,0.78116447,-1.2950851,0.40808326,-0.009476918,0.1560319,14.298862,53.255,-17.378384,-14.848076,-7.1214185,-1039.1362,-1040.0692,233
37918,0.00723493060255331,2.3722565,-2.124323,0.6754626,-1.1611072,0.32323924,-0.17488346,0.3130082,14.556711,46.046425,-14.642541,-41.261734,-64.98733,-1039.1357,-1040.2134,232
37919,0.00726147428300109,2.4940836,-2.3472433,0.8258197,-1.2730473,0.32777077,0.0339349,0.09881987,14.628416,51.425053,25.709604,36.046734,44.6159,-1039.1321,-1039.9277,231
37920,0.007282779326762869,2.473399,-2.2976615,0.7795246,-1.2833791,0.27993613,0.05042926,0.13272634,14.830543,41.793194,0.84106135,-4.465882,-3.5713859,-1039.1292,-1041.394,230
37921,0.007327365812925069,2.427508,-2.2176735,0.7379648,-1.2475089,0.30075076,-0.008239125,0.1788246,14.584132,41.316475,1.2092761,-4.179375,7.8389225,-1039.123,-1040.1774,229
37922,0.007337211413830195,2.438709,-2.2237055,0.74418885,-1.2194471,0.3153322,-0.09197307,0.24521813,13.900745,46.556736,17.730534,24.5329,30.627684,-1039.1217,-1039.9796,228
37923,0.007344380159144046,2.402236,-2.1936047,0.73532134,-1.2027409,0.2777202,0.0059882845,0.15874828,14.659429,51.21378,-0.16244203,3.3620903,5.3350544,-1039.1207,-1040.7975,227
37924,0.007393855250857953,2.4523575,-2.2363148,0.7459017,-1.271633,0.32215148,-0.06444942,0.24464734,14.252002,52.00501,9.200234,12.182507,19.984001,-1039.114,-1040.7297,226
37925,0.00739475787616808,2.3928125,-2.1831334,0.71404,-1.2361431,0.40734127,-0.06543988,0.19379315,13.900505,44.486706,19.05868,29.13901,52.555588,-1039.1139,-1040.0692,225
37926,0.007399272655858416,2.4422708,-2.2467127,0.75909877,-1.2011353,0.3387896,-0.03797314,0.15588383,13.539757,45.43252,-9.635823,-14.106396,-8.717724,-1039.1133,-1040.3849,224
37927,0.007448208267844184,2.3197002,-2.0544348,0.64458275,-1.0943778,0.21316385,-0.026356015,0.2504865,13.981058,45.16218,8.529061,7.157994,17.03183,-1039.1067,-1040.246,223
37928,0.007464591952897889,2.4172077,-2.210401,0.7221328,-1.1615771,0.25393635,-0.022594485,0.21665432,14.340079,47.537663,4.606778,-20.858683,-54.414745,-1039.1045,-1040.0428,222
37929,0.007477359730770091,2.424295,-2.1969092,0.7227528,-1.2137314,0.27891532,-0.043804545,0.22215684,14.682483,47.487217,-4.041538,-37.36485,-75.89326,-1039.1028,-1040.0428,221
37930,0.00751762938011052,2.4907012,-2.3337185,0.7984327,-1.3071666,0.34961396,-0.008460772,0.17491047,13.117753,47.086605,2.6404314,11.624529,19.785414,-1039.0974,-1040.762,220
37931,0.0075268117771392605,2.3986552,-2.1710534,0.70812917,-1.2497672,0.3657409,-0.122228846,0.26314163,14.568291,46.478188,-0.9027797,-26.300486,-44.114647,-1039.0962,-1040.0428,219
37932,0.007535085523600188,2.3559015,-2.1201642,0.6799947,-1.1180317,0.30411997,-0.12350056,0.291793,14.5786295,47.910606,5.680959,-3.741357,-8.645259,-1039.0951,-1040.0428,218
37933,0.007548895316650197,2.3151314,-2.038255,0.62963116,-1.0677044,0.2031237,-0.02448876,0.24910817,14.474026,43.06698,4.020498,-2.344231,-18.68399,-1039.0933,-1040.0428,217
37934,0.007556270885502119,2.4919903,-2.3207126,0.79812276,-1.2522324,0.28387955,-0.031405363,0.177637,15.281202,41.714302,-11.8821945,-18.094381,-20.637793,-1039.0923,-1039.9277,216
37935,0.0075756660577340285,2.4103718,-2.166369,0.702825,-1.2011594,0.25954086,-0.12185709,0.32004035,14.478209,47.364746,-4.1752553,-22.664682,-36.252148,-1039.0897,-1040.135,215
37936,0.007607173369716257,2.3858964,-2.1603448,0.7089342,-1.1473399,0.26819846,-0.07609701,0.2055395,14.827271,46.41967,-2.901833,-14.607854,-18.699114,-1039.0856,-1039.9277,214
37937,0.007623906727343153,2.4445581,-2.2742832,0.7687899,-1.2524787,0.4276322,-0.048815385,0.18558955,14.715278,52.148945,2.2275646,-4.394316,-6.9850445,-1039.0834,-1041.4388,213
37938,0.007635082743023216,2.3546975,-2.1217866,0.680994,-1.1167216,0.2963592,-0.087139145,0.24216536,14.258599,49.80245,-1.7478364,2.7316315,12.568896,-1039.0819,-1040.5535,212
37939,0.0076434755048902115,2.3409061,-2.0881054,0.6613614,-1.0542564,0.1732622,0.0131636895,0.24108844,14.239513,42.534264,3.2552695,4.6111197,11.702285,-1039.0808,-1040.6543,211
37940,0.007644408603284327,2.402828,-2.1966152,0.72528213,-1.277545,0.43630466,-0.039662816,0.14465196,14.845167,42.896732,13.6180725,21.287846,25.046534,-1039.0807,-1039.9277,210
37941,0.0076574839477425325,2.492151,-2.3290567,0.80351204,-1.2588297,0.31934598,0.039302487,0.1199364,15.109362,52.121624,-1.3239121,-19.7264,-35.50234,-1039.079,-1040.0118,209
37942,0.007675264837409064,2.350564,-2.0934923,0.66280794,-1.0961628,0.23072176,-0.11581866,0.29823005,13.669033,47.297573,-2.1835618,-10.520278,-17.313644,-1039.0767,-1040.135,208
37943,0.007705304974618185,2.3942132,-2.178912,0.72332716,-1.1836698,0.36608452,-0.06491683,0.15898208,13.962523,43.791546,-1.9621458,-1.0401543,-3.7499564,-1039.0728,-1039.9586,207
37944,0.007721311590068792,2.4093661,-2.1936822,0.7276458,-1.1383573,0.26235276,-0.0810256,0.22289579,14.6043415,48.06637,7.850235,-6.1467056,-13.848187,-1039.0707,-1040.3849,206
37945,0.00774207540290092,2.3171177,-2.0425904,0.63473326,-1.0840542,0.2661347,-0.13582315,0.30593315,14.286991,43.23656,-6.063709,-10.368785,-16.067476,-1039.068,-1040.9187,205
37946,0.007752478238865901,2.4359636,-2.243162,0.7588641,-1.2161613,0.3586113,-0.10753942,0.2191753,13.445508,39.65114,-6.197829,0.29690605,12.152863,-1039.0667,-1039.9586,204
37947,0.007755317801097343,2.4349742,-2.2144823,0.7207255,-1.2224761,0.22785898,0.0450843,0.1977663,13.738607,48.944027,11.774414,15.337276,24.792847,-1039.0663,-1040.0118,203
37948,0.00776668645452513,2.4581337,-2.254773,0.7698437,-1.2949001,0.29174626,0.04246337,0.12474535,14.207857,48.786697,-2.7356155,-2.429964,10.846286,-1039.0648,-1040.135,202
37949,0.007777122359755565,2.4186974,-2.216148,0.7388989,-1.1666294,0.28491125,-0.098947294,0.24682114,14.262584,51.018257,-20.190855,-22.02532,-16.052063,-1039.0635,-1040.1064,201
37950,0.007864955369167353,2.420234,-2.2287326,0.73149943,-1.1965675,0.30461222,-0.015000372,0.19886492,14.041392,47.098953,8.831954,-3.8782732,-17.946394,-1039.0522,-1040.4934,200
37951,0.007875523315915416,2.4207792,-2.1858897,0.71653724,-1.2724855,0.35826892,-0.1566662,0.28574973,13.896713,48.729816,-6.9273252,-7.2701373,-3.437818,-1039.0509,-1040.762,199
37952,0.007880331621104021,2.3713799,-2.1512403,0.69898874,-1.1887597,0.4041039,-0.096647896,0.19558062,14.455999,48.52372,4.440197,13.162671,27.344915,-1039.0503,-1040.7297,198
37953,0.007911174367014906,2.4261909,-2.2468133,0.75389826,-1.172142,0.3185942,0.0012625232,0.16692623,13.595563,41.022736,13.016212,14.014383,14.113519,-1039.0464,-1041.197,197
37954,0.007933417126108103,2.330859,-2.0699337,0.6364472,-1.1599975,0.3177235,-0.014952122,0.22334364,14.050182,46.093994,-14.88858,-24.682255,-33.45966,-1039.0436,-1040.135,196
37955,0.007976142892582113,2.4953995,-2.3391454,0.7997318,-1.2756152,0.29280746,0.16450363,0.05223543,14.161392,45.81332,-8.978662,-3.6785383,1.0801418,-1039.0382,-1041.3213,195
37956,0.0079761428925803,2.386071,-2.166923,0.70422643,-1.2253491,0.4282358,-0.10556247,0.20744197,14.850435,47.156223,-19.904211,-29.246183,-39.859146,-1039.0382,-1040.0118,194
37957,0.007987835257296719,2.4881237,-2.342216,0.7999367,-1.3523191,0.4612535,0.056307293,0.06386436,14.53489,45.25292,-17.57549,-32.61859,-43.24727,-1039.0367,-1040.5265,193
37958,0.007998568314728328,2.3883777,-2.193175,0.72977906,-1.1593779,0.268797,0.055278637,0.14177352,14.595578,45.79487,-20.862358,-45.55754,-69.34499,-1039.0354,-1040.2134,192
37959,0.008016162616535856,2.4911382,-2.3108804,0.77737194,-1.3094498,0.43040168,-0.07975671,0.18988825,13.601725,41.747845,4.4279695,0.6541753,-2.8364346,-1039.0332,-1040.2134,191
37960,0.008029873825973737,2.4621768,-2.2967627,0.7926899,-1.3111484,0.3359909,0.087797545,0.095952526,13.431015,44.748894,-2.1818852,8.751807,21.166368,-1039.0315,-1040.0118,190
37961,0.008046554684532683,2.5041678,-2.3191416,0.7806148,-1.3435179,0.3892368,-0.07799501,0.22024713,14.99342,48.178104,-9.149945,-19.929302,-17.1991,-1039.0294,-1040.2134,189
37962,0.00805638313657767,2.420473,-2.187678,0.72102517,-1.2156163,0.2561717,-0.064991236,0.2576306,13.499296,44.181683,3.4095623,-17.983868,-36.915783,-1039.0282,-1041.9476,188
37963,0.008081993331642992,2.3995948,-2.2004087,0.74132514,-1.199933,0.3986791,-0.14737935,0.21370894,14.591197,45.388554,-0.9459369,4.643977,15.032705,-1039.025,-1039.9796,187
37964,0.00809087735394949,2.3586702,-2.1136615,0.67256886,-1.1904563,0.25799218,0.08006144,0.16199712,13.991041,42.159992,13.731336,22.95771,35.49553,-1039.0239,-1040.0692,186
37965,0.008093840864330475,2.478058,-2.2964716,0.7875968,-1.2868055,0.3075638,0.05800625,0.13093585,14.380127,43.58027,8.56391,-6.4049935,-21.715836,-1039.0236,-1040.8291,185
37966,0.008106695290955302,2.4857109,-2.331572,0.8070761,-1.272945,0.3082764,-0.024001105,0.19455339,13.417919,44.252163,-10.978341,-1.666557,10.848986,-1039.022,-1040.135,184
37967,0.008114615852405707,2.4667635,-2.3088305,0.79706836,-1.3254148,0.4678719,-0.03858245,0.11609565,14.692637,51.708344,-1.4953424,-10.868709,-23.72719,-1039.021,-1043.9993,183
37968,0.008115606466559688,2.3140295,-2.0606608,0.6375435,-1.072807,0.26702052,-0.02287536,0.26285663,14.0351095,43.065453,1.4732131,11.208036,29.193455,-1039.0209,-1040.3185,182
37969,0.00811957013264839,2.3742175,-2.1378837,0.69673526,-1.231995,0.372858,-0.1280454,0.25770915,14.046275,47.11652,-6.9691343,-10.469861,0.051476628,-1039.0204,-1041.4388,181
37970,0.008123535734589815,2.4026394,-2.1932442,0.7330011,-1.1298532,0.18822238,0.048308652,0.15692501,14.474783,47.265163,-7.992574,-18.517117,-15.2703285,-1039.0199,-1040.0428,180
37971,0.008123535734589815,2.4626064,-2.2630124,0.75570613,-1.230907,0.2098547,0.027512055,0.20629722,14.134889,42.29323,-19.262545,-35.76711,-34.88383,-1039.0199,-1041.0979,179
37972,0.008127503273329433,2.359575,-2.1042583,0.6614968,-1.1442978,0.22319409,0.017260227,0.22603111,13.530952,44.420834,-8.696478,-28.751516,-43.5425,-1039.0194,-1040.0692,178
37973,0.008128495460749088,2.4547231,-2.2450368,0.7429456,-1.2459579,0.2196644,0.052580185,0.21501726,14.495585,43.74435,10.096158,12.926383,20.385344,-1039.0193,-1040.5265,177
37974,0.008170276890149033,2.3287604,-2.080847,0.6590441,-1.0967584,0.21945761,0.05746361,0.17574047,14.430133,46.97098,15.457684,37.88783,64.36661,-1039.0142,-1040.6543,176
37975,0.008177261311563168,2.410415,-2.2060914,0.72930515,-1.2570488,0.42529106,-0.053824022,0.16681713,14.424224,43.06473,-9.512548,-32.95804,-44.29252,-1039.0133,-1041.1647,175
37976,0.008181255089900285,2.3883636,-2.1741176,0.7140233,-1.1708992,0.29525954,0.0020105173,0.20338236,13.659728,46.12768,-7.1124825,-17.42718,-13.972156,-1039.0128,-1039.9586,174
37977,0.008183252710469602,2.3640068,-2.1265833,0.67542386,-1.0883178,0.20730269,0.014208413,0.21911155,14.119902,41.73095,1.2706298,3.578624,0.86326253,-1039.0126,-1040.0118,173
37978,0.008226319726748046,2.4907084,-2.323765,0.8065805,-1.2784957,0.2458677,0.103693515,0.11078058,14.415851,42.982586,13.09114,32.246456,52.050755,-1039.0073,-1040.246,172
