,,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,theta_1,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,init_y_6,init_y_7,init_y_8,init_y_9,logL,logL_birth,nlive
34459,0.004698212157518181,0.6737193,0.22763573,-0.37998962,0.049584493,-0.002878528,-0.10370682,-0.03226368,0.06455155,0.23931322,0.5052692,14.066067,44.563034,2.5231214,-43.566013,-28.981047,63.209465,-53.085346,15.510623,27.989342,-90.18191,22.92592,-1033.6637,-1034.0825,941
34460,0.004699359322009346,1.078599,-0.33289585,-0.13890512,0.07711256,-0.027504116,-0.06861636,0.0037770367,0.020090263,0.18128337,0.0741238,13.816852,47.15857,-8.739326,11.705769,-42.778427,106.12001,17.152355,-26.571022,14.754345,59.555317,-65.4321,-1033.6635,-1034.3777,940
34461,0.004699933009287918,0.7508909,0.18036588,-0.39658603,0.06002237,-0.07921981,0.059593223,-0.057233855,0.024791043,0.22726242,0.4618897,13.962858,47.804802,32.284874,-18.006927,-24.524128,54.58021,-1.285808,-33.985157,23.17661,-0.6617363,-105.95482,-1033.6633,-1034.0664,939
34462,0.0047005067665998835,0.8514522,-0.019106079,-0.31837305,0.11391099,-0.029726844,-0.08415587,0.013275999,0.03312016,0.18552199,0.38457787,13.943184,45.05614,-9.483495,-28.583866,-49.415752,70.35005,50.612732,51.61961,-9.872852,9.988318,-91.10107,-1033.6632,-1034.3424,938
34463,0.00470108059395272,0.81272537,0.043472003,-0.41479707,0.179656,-0.03036236,-0.08142661,-0.048520185,0.09068128,0.22269164,0.37208113,13.9011135,51.567005,-43.426414,-48.261215,-87.45244,118.623085,-62.002995,50.71443,-5.955822,30.33472,-65.11135,-1033.6631,-1033.9922,937
34464,0.004703376603959841,0.91832554,-0.11495635,-0.23782396,0.13399537,-0.12505206,-0.042543683,0.019317694,0.035577837,0.1871091,0.25084984,13.993761,48.53844,-29.638311,-5.328921,-24.412886,71.59239,70.57773,-1.6597171,-78.996475,13.004548,44.525654,-1033.6626,-1033.7437,936
34465,0.004707397320106998,0.9768924,-0.15052445,-0.29062292,0.2143356,-0.17267881,0.03322235,0.018646307,-0.021948988,0.2013405,0.19510965,13.572857,47.949047,17.037151,6.2668457,-64.93262,15.739872,52.70917,-4.309786,-28.10539,27.566494,-113.614494,-1033.6617,-1033.8956,935
34466,0.004708546727326148,1.0266652,-0.20551176,-0.29384527,0.2074802,-0.14672318,-0.050894804,0.107100025,-0.030236302,0.15756786,0.16674498,13.825281,46.08299,-20.889557,10.373537,-73.32951,37.29993,-1.4837118,38.495304,-48.62831,48.381924,-3.229779,-1033.6615,-1034.0825,934
34467,0.004709696415201905,0.7196624,0.20278281,-0.46117887,0.088366404,-0.018838061,-0.010499451,-0.071557455,0.06871157,0.20802708,0.53519636,13.487225,46.86891,-24.244673,-43.13329,-7.392824,116.22837,-8.530456,44.87206,-6.4016595,-39.780933,4.8613896,-1033.6613,-1034.4064,933
34468,0.004710846383804943,0.82989323,0.02755529,-0.3615701,0.14140731,-0.089153714,0.012587425,-0.00985757,0.028933937,0.22098735,0.4324177,13.54059,43.267273,-28.30728,-26.691393,-35.783386,109.29114,7.076996,0.5520636,-30.840712,71.29478,-55.335938,-1033.661,-1034.0664,932
34469,0.004714297974604354,1.2297012,-0.4595131,-0.1876176,0.19172189,-0.09839664,-0.025098523,0.02768433,-0.05963943,0.21390927,-0.04322746,14.316612,50.471794,1.2714263,52.948647,-114.98121,25.76966,26.471422,57.053955,-66.70041,50.318718,16.465395,-1033.6603,-1033.7595,931
34470,0.004722938019789424,1.1326753,-0.3665219,-0.18236113,0.12774214,-0.05523466,-0.07111359,0.026691796,-0.0030195946,0.1803729,-0.0010652695,14.017179,44.313786,-22.24409,26.66509,-90.34793,51.9562,16.834137,-32.833416,-13.72349,-18.70438,5.5750256,-1033.6584,-1033.7595,930
34471,0.004724091221588943,0.5880359,0.24678226,-0.31971687,0.042675767,-0.114546515,0.0006054017,-0.031216308,0.07051015,0.2456242,0.5682819,14.011182,50.581806,5.1100235,-46.60671,-51.479023,94.85517,23.145855,33.118725,8.004888,-40.85038,-73.39473,-1033.6582,-1033.8518,929
34472,0.004724667928078221,0.8289077,0.04894606,-0.35040033,0.15000765,-0.04327976,-0.10283498,0.02975816,0.06551322,0.19270225,0.33416477,13.776471,48.875923,-31.779133,3.605857,-36.491013,47.699226,-28.547989,-35.311115,-66.56318,33.96885,-27.222298,-1033.6581,-1034.2086,928
34473,0.004725244704970538,0.8134674,0.03961242,-0.3735782,0.1356092,-0.047410637,-0.03592123,-0.017177427,0.012069859,0.20235291,0.39531723,14.411378,50.649635,-27.92381,-41.248985,-44.527645,67.059395,8.9313345,-3.8591647,-32.457436,-29.593765,25.307367,-1033.658,-1033.927,927
34474,0.004726398470012635,0.90567815,-0.120883174,-0.24597166,0.13662699,-0.1135875,-0.035820168,0.03825807,-0.05195859,0.2703377,0.24236038,14.158426,45.911682,-18.39312,-29.092407,-60.98098,40.91408,-10.428482,-15.777412,-43.694023,24.804436,-10.799282,-1033.6577,-1034.0497,926
34475,0.004728129645805419,0.7463563,0.088639185,-0.35208705,0.054611653,-0.029654464,-0.07524966,0.0024916152,0.05687675,0.18877065,0.41371238,13.653783,47.507427,-39.164474,-28.315237,-28.64936,79.77652,-64.358315,-4.231524,-38.62489,-57.78354,47.22921,-1033.6573,-1033.6986,925
34476,0.004728706845291116,0.92564267,-0.08405473,-0.26995805,0.13103674,-0.055242475,-0.036095727,-0.03625386,0.060279056,0.2072569,0.29850718,14.005946,39.41415,-23.282497,-1.0301682,-65.82906,79.04826,-24.891785,18.571386,-18.907503,20.361486,-62.045883,-1033.6572,-1033.8956,924
34477,0.004729284115242185,0.6102389,0.36816254,-0.467881,0.053206123,0.033989374,-0.07052651,-0.060154814,0.112970755,0.19559768,0.55961543,13.945984,46.557804,-22.216825,-36.05409,-27.813597,113.89051,0.26204222,67.0749,-20.548609,-2.2612057,89.92935,-1033.6571,-1033.8956,923
34478,0.00472986145566723,0.8082257,0.072822355,-0.3652302,0.077016994,-0.027377939,-0.0129135195,-0.064938515,0.081863455,0.18211707,0.3593081,14.336472,46.43461,-16.18121,-18.45774,-32.078175,86.10433,-48.818314,-35.61768,-30.62832,37.21236,-60.353836,-1033.657,-1033.7732,922
34479,0.004736795040728479,0.63944024,0.27810797,-0.4099885,0.08133803,-0.009070864,-0.0015391842,-0.056322012,0.07564119,0.24647066,0.5403852,13.965233,45.029003,12.384912,-45.381737,-55.51634,53.409527,15.270263,41.48539,62.376534,-87.821846,-70.36427,-1033.6555,-1033.8518,921
34480,0.004739108493694926,0.9596017,-0.1019952,-0.33868384,0.1555283,0.01220127,-0.12637405,0.018330064,0.057563704,0.19942084,0.28665885,13.693682,45.257915,-40.37433,-12.796536,-56.95641,85.07087,-3.0467565,-5.287971,3.4741163,1.8068079,-25.116005,-1033.655,-1033.7881,920
34481,0.004739108493691693,0.566104,0.30109063,-0.41832867,0.11361149,-0.055720173,-0.09063566,-0.045291264,0.06830266,0.23536764,0.6358911,13.859862,44.32473,-28.175707,-43.744537,-36.552162,69.48356,-40.702908,-22.569057,5.7249885,45.842278,-2.0439339,-1033.655,-1034.7805,919
34482,0.004739108493689539,1.019887,-0.27501982,-0.17495489,0.13307488,-0.07326648,-0.017745947,-0.060058914,0.07590179,0.1819151,0.16867931,14.232416,48.436474,-12.274708,-8.774648,-37.593983,79.59355,21.84047,17.929586,-49.478508,0.89021,-44.71948,-1033.655,-1033.6986,918
34483,0.004740265643848142,0.8847784,-0.0700792,-0.28358316,0.08483235,-0.044116903,-0.03761907,-0.0042736945,0.010920852,0.22947057,0.319842,13.538254,47.43121,-18.397543,8.317895,-41.419327,46.02358,44.683025,7.42644,1.9476732,84.92462,-0.663686,-1033.6548,-1033.8789,917
34484,0.004740844324875788,1.2893475,-0.4815464,-0.23730247,0.26768604,-0.17423563,0.031557217,0.025728034,-0.007850903,0.124843456,-0.13119562,14.166747,46.634144,-30.412773,-23.744526,-46.004284,93.7291,57.743355,14.904341,-45.85639,14.114219,42.841034,-1033.6547,-1033.6986,916
34485,0.004740844324882256,1.3089575,-0.58893204,-0.08776022,0.1711758,-0.14347532,0.07402536,-0.03369415,-0.001420115,0.15407267,-0.13158788,14.161973,46.062405,-1.9307233,-2.7625628,-65.30789,25.58521,35.71017,28.149757,-44.92603,54.620525,33.94071,-1033.6547,-1033.9105,915
34486,0.004741423076561535,0.78112245,0.09624929,-0.3492429,0.091955565,-0.062755205,-0.018064702,-0.03512397,0.04893499,0.2104969,0.39186308,13.964563,47.677307,-5.34015,-7.2517843,-25.643755,45.63209,-0.58520365,-14.055994,2.1390703,-37.769505,-9.328481,-1033.6545,-1033.8789,914
34487,0.004741423076561535,1.0952727,-0.24677518,-0.31157216,0.20958935,-0.110653915,-0.04377865,0.029817827,0.028094726,0.17539771,0.084653966,13.861236,45.15593,-27.990503,-13.36099,-48.195732,43.97237,12.774037,-53.12082,-59.991055,45.617664,-14.404474,-1033.6545,-1034.0045,913
34488,0.0047448970706039885,0.7322163,0.11492146,-0.33832207,0.087029114,-0.025239477,-0.081825286,-0.017845938,0.060410533,0.20274799,0.4098867,13.737745,48.17517,-50.141056,8.952157,-77.713234,136.87682,19.247623,56.226765,-32.85914,12.982788,-73.99327,-1033.6538,-1033.6986,912
34489,0.004744897070595358,0.65498364,0.24121827,-0.4595924,0.1580826,-0.057092212,-0.123586655,0.05100492,0.041937675,0.20129128,0.5057244,13.416665,49.637543,-35.337055,-55.443012,-47.375828,96.467834,-46.746666,-42.126488,-0.5016117,2.6437628,-50.4227,-1033.6538,-1035.1396,911
34490,0.004745476317005354,0.90675384,-0.086099975,-0.23630631,0.077647895,-0.08139368,-0.024719326,0.032275535,0.021538094,0.19613904,0.29776493,13.447135,49.995525,-6.635733,-33.59794,-35.40268,108.61853,65.75554,-18.740437,-40.47154,45.604946,-91.548775,-1033.6537,-1033.927,910
34491,0.004746055634146799,0.9379366,-0.11152418,-0.3134284,0.17408545,-0.006147823,-0.1252526,-0.02142516,0.0857388,0.17053503,0.27132264,14.282348,48.0803,-63.031826,-28.627045,-135.22353,77.39846,-58.18712,-42.64121,-2.9008489,-38.33765,-28.04915,-1033.6536,-1033.9579,909
34492,0.004746055634154353,0.53187746,0.34029746,-0.4534234,0.11086475,-0.069318704,-0.017563624,-0.05762222,0.072667226,0.25419143,0.6526064,13.695983,50.432404,-9.64982,-2.3747895,-11.477009,72.70196,-4.383715,31.06947,-54.019234,51.260075,-65.56471,-1033.6536,-1034.4064,908
34493,0.0047495330224143015,1.1094451,-0.36019775,-0.15842806,0.14897269,-0.16004713,0.07163892,-0.05651588,0.030496433,0.17795973,0.09734827,13.626938,48.59661,-6.9528513,-36.895317,-54.096596,34.378162,25.308243,-18.476982,6.6648245,6.667091,-26.111706,-1033.6528,-1034.3057,907
34494,0.004751272671880417,0.6627053,0.19160882,-0.34576806,0.07189278,-0.07238755,-0.054786623,-0.04368764,0.068939306,0.20459695,0.5284004,14.345031,44.90572,0.8709852,-32.810226,-9.843,86.52149,13.500181,17.599699,-44.214867,-32.72511,-5.6312346,-1033.6525,-1033.7881,906
34495,0.0047553343323449735,0.901996,-0.038220767,-0.31852007,0.1619571,-0.07831321,-0.012623956,-0.017321277,-0.010664833,0.2565215,0.32946828,13.74575,45.599655,-3.698457,-8.623608,-48.45237,28.31139,20.814526,36.78917,-11.21971,52.6013,-84.97877,-1033.6516,-1033.8518,905
34496,0.004755334332343893,0.8611582,-0.010027715,-0.3704852,0.15940872,-0.05773412,-0.10110436,0.023049202,0.03574011,0.18406966,0.2746487,14.343012,44.129498,-39.64964,-41.259613,-44.306843,73.44778,20.86758,-43.39351,-32.4272,-54.974445,-52.633915,-1033.6516,-1033.9434,904
34497,0.004755914852930897,0.86658454,0.000107917265,-0.29522446,0.105766065,-0.05307349,-0.027308086,0.0074484497,-0.018078413,0.2445959,0.33911067,14.009443,46.98829,-8.838016,-4.4401746,-23.656744,66.37608,51.51997,9.9381695,-2.8324142,12.280195,-75.71657,-1033.6515,-1033.8041,903
34498,0.004756495444370334,0.8253584,0.029022714,-0.36737403,0.14965145,-0.095374584,-0.06018777,0.039607394,-0.014814921,0.23116168,0.36353827,13.66736,43.788795,-22.804625,-43.694935,-31.57312,49.105267,-3.9856606,-41.617928,3.9240477,7.192761,-32.669674,-1033.6514,-1033.927,902
34499,0.004756495444369253,0.73523045,0.12560977,-0.39313763,0.07299026,0.017464211,-0.071061976,-0.0218591,0.03728734,0.24881949,0.48972258,14.295754,46.71,-46.044365,-35.595608,-96.4374,41.802902,14.1007,-15.997895,-55.1247,31.78596,-28.326113,-1033.6514,-1034.4775,901
34500,0.004758818519024437,1.1727508,-0.36676624,-0.22947018,0.18163937,-0.11382693,0.0136788795,0.009090447,0.028273981,0.15313046,-0.0550097,14.076735,52.01542,-14.512463,-6.36368,-94.346245,57.54825,46.609795,1.101714,-133.34758,18.47196,-7.393269,-1033.6509,-1033.8041,900
34501,0.004765794552744948,0.5692939,0.35708666,-0.45024687,0.05382565,-0.037576146,-0.026201783,0.012192731,0.022831533,0.24356258,0.60975635,13.97484,49.94575,-14.871128,-41.483395,-44.65674,41.155582,-0.119661324,2.6522303,-59.491985,-17.69218,-20.45518,-1033.6494,-1033.7152,899
34502,0.00476637635027494,1.0242683,-0.19491355,-0.23300293,0.092458494,-0.065312915,-0.07033221,0.04310906,0.04302522,0.14711455,0.16193987,13.932873,44.30648,-29.139196,-52.857872,-46.75033,109.102615,48.50524,-61.918533,-39.40206,-39.445004,0.9889009,-1033.6493,-1034.6661,898
34503,0.004769868627320373,0.89170074,-0.07431688,-0.2965007,0.088198215,-0.03920528,-0.055311687,-0.014190828,0.07213883,0.19005695,0.32320762,13.513609,45.128784,-36.123753,-5.0158687,-59.014545,87.32637,-31.200472,-48.075718,-28.887808,20.594316,-38.329494,-1033.6486,-1033.7881,897
34504,0.004772780812731283,0.65182364,0.2723818,-0.4369526,0.09101507,-0.038267225,-0.002306534,-0.07276573,0.068848796,0.2346927,0.5679218,14.262558,55.477905,-24.139637,-87.29768,-86.86453,47.971924,-11.341599,76.271965,-1.1931045,-105.74392,-58.988773,-1033.648,-1033.927,896
34505,0.0047727808127388804,0.6592205,0.18112847,-0.34663862,0.020205744,0.013657226,-0.06923813,-0.062111977,0.053012803,0.2435305,0.4745901,14.082699,43.904125,-23.967766,-19.47185,-103.73606,31.992785,-19.793732,-5.3115463,-3.279624,-17.155231,-109.075676,-1033.648,-1034.0664,895
34506,0.004773363463157559,1.1283253,-0.27013546,-0.25401187,0.10533023,-0.0063156704,-0.04697915,-0.004423936,0.024023017,0.15208897,0.025238493,13.587562,47.913853,-36.45203,1.796912,-163.71794,99.32346,6.4926944,22.164923,22.829365,26.464691,-45.39702,-1033.6478,-1034.0045,894
34507,0.004776277782294825,0.8547454,-0.052210074,-0.27121687,0.14642155,-0.13468327,-0.02743726,0.02637795,-0.0096125,0.22452734,0.30031905,13.949217,49.650723,-31.279955,16.094845,-32.740955,32.61599,5.9484644,-16.702833,-47.994305,59.155125,54.88986,-1033.6472,-1033.7279,893
34508,0.004776860859594011,0.6788917,0.2507632,-0.4763959,0.108934164,0.042381793,-0.06286907,-0.058203377,0.04036083,0.25292704,0.5211079,13.94963,55.52449,-26.820612,-38.082035,-65.930145,96.61696,-6.0043025,17.898584,-2.4582813,-10.22444,-31.123697,-1033.6471,-1034.4064,892
34509,0.004780944394305095,1.1672354,-0.39294875,-0.16050768,0.12886347,-0.04136847,-0.009700129,-0.020927962,0.019881746,0.16542515,0.013609267,14.012336,44.08164,-7.405858,-6.8746815,-80.65456,72.04659,31.26887,12.09725,6.364775,2.3578122,-51.69203,-1033.6462,-1033.7152,891
34510,0.00478211175955354,0.75392157,0.13071586,-0.4174324,0.09560666,0.043385945,-0.07486766,-0.10963609,0.10006414,0.23674107,0.4818132,13.72888,48.094547,-13.472946,-8.882975,-55.676044,53.26463,-13.560063,31.555351,-1.0985831,9.7255745,-99.538536,-1033.646,-1033.8789,890
34511,0.004782111759557889,0.54872924,0.4422493,-0.5025941,0.046414603,-0.028148523,-0.026893463,0.018433176,0.025635414,0.21615806,0.6749248,13.824932,44.295456,-18.16713,-42.801308,-79.31226,63.630535,28.680569,20.24436,-42.359653,-22.942764,-32.484955,-1033.646,-1034.0825,889
34512,0.004782695549062486,0.95919,-0.19161645,-0.24880038,0.2163175,-0.1601267,-0.047163915,0.039688453,-0.030475287,0.23986194,0.24317971,13.922485,48.508076,-24.872852,0.40149567,-25.376215,53.35343,-6.3686886,-6.659391,-75.72963,-17.040958,2.1085243,-1033.6459,-1033.9731,888
34513,0.004783863341880264,1.0958363,-0.3239719,-0.19339027,0.15427619,-0.09533962,-0.043735653,0.054825842,-0.0056451573,0.19285673,0.0724392,14.398615,48.377785,-29.42941,-49.77968,-66.247925,53.52125,10.697795,2.9949193,-30.407698,22.2562,40.750633,-1033.6456,-1034.5686,887
34514,0.004784447345226077,0.5162905,0.43240348,-0.47365856,0.07168559,-0.032837223,-0.051798493,-0.038284767,0.050400253,0.24099389,0.67997116,13.965979,45.50825,-10.72047,-19.004486,12.583517,130.21414,6.4371862,0.037922714,-70.05866,11.813913,10.293689,-1033.6455,-1033.6986,886
34515,0.004785615565796995,0.9239084,-0.089492105,-0.320668,0.10565006,-0.024827618,-0.06472861,0.006088838,-0.0225587,0.22777873,0.2786502,14.239691,44.151283,-27.267708,-18.927523,-78.35592,29.641172,16.243042,18.844854,-61.21511,20.958784,25.363102,-1033.6453,-1033.9731,885
34516,0.00478736843148977,0.6301902,0.2632814,-0.40056944,0.092666715,-0.09046243,0.02899419,-0.04355168,0.0429223,0.26968193,0.61489105,14.059006,45.833244,-1.6924247,-63.354366,-79.774345,52.187977,-1.7988224,57.23132,-2.2016802,-20.15976,-61.52043,-1033.6449,-1033.9434,884
34517,0.0047902913011894106,0.82447314,0.0044167964,-0.3261532,0.15143459,-0.08920166,-0.0073207696,-0.015743678,0.031905618,0.2592652,0.3791694,14.006575,50.485916,-9.388405,3.1933846,-8.074331,60.414246,30.196033,33.970013,1.2476069,28.945797,-38.15248,-1033.6443,-1034.2529,883
34518,0.00479087608924831,1.005186,-0.18337877,-0.29337674,0.19355457,-0.07080779,-0.093721606,0.076250695,-0.022253212,0.21834455,0.17303552,14.33469,43.554478,-10.841467,12.791618,-57.422062,15.132942,52.626587,-12.182358,-91.67997,35.535374,-41.152714,-1033.6442,-1033.7881,882
34519,0.004791460948685934,0.73846525,0.13930273,-0.38076892,0.16275418,-0.08971142,0.006508112,-0.05344358,0.05465526,0.28244984,0.5020775,13.987938,47.79739,-17.309307,-49.189915,-47.058002,94.32424,-20.037647,6.75031,18.458788,19.477612,-75.449684,-1033.644,-1033.8518,881
34520,0.004792630881753997,1.2385015,-0.5133194,-0.08124629,0.1788458,-0.19296616,0.07032035,0.025982212,-0.02278057,0.19091207,-0.056446727,14.0590315,52.883358,-7.122965,-2.9861536,-59.73056,30.616745,-1.8361189,19.687243,-103.87319,53.58715,-23.919655,-1033.6438,-1033.6986,880
34521,0.00479965648159065,1.0492178,-0.2718542,-0.21031235,0.12747516,-0.09139714,-0.069356166,0.109157965,-0.049408935,0.18154123,0.19151992,14.115461,45.609314,-17.072184,-12.056906,-95.13233,57.262836,54.3226,-58.94693,-60.892223,26.494293,-48.168644,-1033.6423,-1034.0345,879
34522,0.004802586853618896,0.8261939,-0.014168594,-0.29489154,0.04419427,-0.049565863,-0.0076736053,-0.059419956,0.03728538,0.21536055,0.32776707,14.130214,43.640316,-21.523655,-42.79465,-35.27161,98.201965,3.3728805,-19.66598,-32.314358,-49.49286,-32.671986,-1033.6417,-1034.1385,878
34523,0.004802586853616712,0.9778316,-0.11980817,-0.31957874,0.20340793,-0.15400115,-0.018156009,0.026146373,0.03376521,0.1415644,0.20823021,13.754379,50.547165,-43.335133,-26.12054,-38.738457,93.91215,-30.230036,35.77971,-60.8182,97.26771,-30.217438,-1033.6417,-1033.9922,877
34524,0.004805519014738209,0.9850058,-0.1677235,-0.23824501,0.07517388,-0.07264101,-0.0006197746,0.0037139216,0.015742205,0.18632576,0.17818904,13.640967,48.227695,-21.794432,-24.97714,-100.29472,-8.103502,60.488674,11.477192,-77.43028,-2.2306743,-55.25557,-1033.6411,-1033.7437,876
34525,0.004807866032529756,1.1482291,-0.38178822,-0.22221236,0.18148452,-0.08934116,0.021117747,-0.018558515,-0.02794836,0.22721036,0.08545695,14.499879,44.563026,-14.371804,24.303886,-53.64193,73.631996,53.642246,60.582436,-104.177666,25.914793,3.0781493,-1033.6406,-1034.1205,875
34526,0.004813738593219793,0.88881415,-0.0034206593,-0.41314718,0.19094752,-0.06669475,-0.05256076,0.03263377,-0.042048167,0.24233805,0.25600693,14.03276,49.62952,-46.104485,-62.44131,-93.05935,31.13814,-15.395751,30.737741,-35.239098,-52.557247,-32.113853,-1033.6394,-1034.6261,874
34527,0.004814913965846268,1.0625552,-0.26665094,-0.17726022,0.107966274,-0.09320005,-0.041708555,0.04787774,-0.004344688,0.19506276,0.097150475,14.089445,48.08963,-38.855854,-59.035496,-106.22383,27.382143,60.311703,-30.731916,-16.920258,-16.127777,13.001169,-1033.6392,-1034.6261,873
34528,0.004817265572126583,0.73540866,0.1065179,-0.3550562,0.07048758,-0.030490503,-0.023428462,-0.08070653,0.08392185,0.22481407,0.41543093,13.838404,44.377728,-19.140198,-47.583134,-11.677586,94.868484,-17.387102,29.50636,-3.2751164,5.1395297,-21.17001,-1033.6387,-1033.8956,872
34529,0.004817853653125586,0.75531465,0.06561156,-0.29432786,0.10554867,-0.13486116,0.009397377,0.0010761056,0.005454029,0.23288465,0.43109033,13.934045,53.722775,-30.028938,-10.886587,-65.8697,93.73667,30.545408,46.923775,-75.61924,-4.7493105,-47.69354,-1033.6385,-1033.6846,871
