,,alpha_ar_1,alpha_ar_2,alpha_ar_3,alpha_ar_4,alpha_ar_5,alpha_ma_1,alpha_ma_2,alpha_ma_3,alpha_ma_4,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,logL,logL_birth,nlive
34546,0.06963536430558653,0.9033287,-0.7526518,-0.10821739,0.3750721,0.6102714,0.06542352,0.40283388,0.42457607,-0.62520075,13.850451,43.134212,-3.192097,-19.964363,8.893299,-2.0037284,27.778393,-1034.5332,-1034.5884,954
34547,0.06966087020753793,0.8751351,-0.8150238,-0.31419706,0.24151526,0.7072563,-0.44187108,0.07929917,0.80893815,-0.70491546,13.537912,41.665306,17.967525,-4.4849105,5.566985,-13.64908,-19.626963,-1034.5328,-1035.1876,953
34548,0.06967787933231154,0.8845015,-0.7161184,-0.39083847,0.16330254,0.6972424,-0.19312014,0.3398129,0.6776956,-0.7110068,14.004302,51.64095,-2.8875434,-22.500462,-30.861431,-39.706223,-37.29608,-1034.5326,-1034.9152,952
34549,0.06973744398098175,0.9614272,-0.55362296,-0.17299055,0.28521147,0.72702974,-0.41889447,0.1177515,0.8314978,-0.66129786,14.322573,57.835884,0.78690845,13.391999,34.511948,31.307457,32.51137,-1034.5317,-1034.7012,951
34550,0.06973744398093418,0.88373303,-0.84411925,-0.1349034,0.407924,0.5658644,0.012550675,0.39559323,0.5315652,-0.67333716,13.855467,52.718533,4.564964,11.880012,34.124897,15.064376,55.49685,-1034.5317,-1035.2728,950
34551,0.06799226270016821,0.8790948,-0.742504,-0.32770127,0.18075968,0.621968,-0.4383967,0.08913581,0.7769956,-0.69322705,14.797728,48.55526,16.020634,-10.264956,-6.2982063,0.7561897,10.770404,-1034.5317,-1034.6165,949
34552,0.06627943652571007,0.9104881,-0.7114242,-0.20297018,0.35391212,0.569298,-0.07178603,0.3740546,0.59360534,-0.64777666,14.750679,50.727978,-6.689384,8.299187,38.039383,39.33089,74.21487,-1034.5312,-1035.0974,998
34553,0.06649824720774831,0.8651201,-0.59187,-0.41017285,-0.020126091,0.57315457,-0.52662784,-0.084390074,0.7690345,-0.5645794,14.679824,42.767776,10.798669,-0.29509258,22.771347,27.298822,36.68772,-1034.528,-1034.5884,997
34554,0.0664982472077332,0.97352815,-0.5133265,-0.22467135,0.30630642,0.7462101,-0.40219176,0.17454612,0.7989493,-0.649245,13.994853,46.451614,-2.8025918,-13.193157,-6.4795723,-6.8153877,16.426317,-1034.528,-1035.243,996
34555,0.06653884690570999,0.86692613,-0.80696017,-0.25816748,0.3107705,0.63385004,-0.4156438,0.089624636,0.7700946,-0.673634,13.053138,45.113255,-23.439861,-31.704695,-23.021303,-29.151518,2.0777712,-1034.5273,-1034.5317,995
34556,0.06658759926405225,0.894156,-0.80675614,-0.096781336,0.38262287,0.6847316,-0.04244268,0.38328186,0.61224085,-0.6580116,13.150266,53.15177,13.316463,6.178972,18.893597,17.54956,6.9149075,-1034.5266,-1035.7814,994
34557,0.06663638734284347,0.90896064,-0.6654023,-0.21767995,0.28274632,0.6713024,-0.35308865,0.18899216,0.79805034,-0.64764434,13.167282,43.918404,7.6646414,2.6259935,12.432932,-2.919576,-8.38353,-1034.5259,-1034.7012,993
34558,0.06666079478573894,0.8904282,-0.70235014,-0.28954485,0.24518962,0.7236791,-0.578015,-0.15022719,0.8422702,-0.670551,12.923844,47.3486,-23.83147,-18.99378,-11.439912,-17.14947,-6.479468,-1034.5255,-1035.243,992
34559,0.0666852111684074,0.8960221,-0.60187596,-0.32619956,0.066170186,0.62439233,-0.32056472,0.21425913,0.7289335,-0.6393172,14.2761135,44.397247,-35.960865,-24.68868,-6.4669228,-20.252794,14.89813,-1034.5251,-1035.6559,991
34560,0.06670149372506105,0.88813007,-0.7044559,-0.27192205,0.14749937,0.6125385,-0.15616065,0.3110691,0.6117752,-0.61019844,13.622097,44.950737,-1.7752948,-13.844548,7.248635,-17.919975,-29.982813,-1034.5249,-1036.5278,990
34561,0.06670963649427486,0.86376685,-0.7902502,-0.30585188,0.26122272,0.74727404,-0.45090657,0.068010196,0.7875201,-0.6869028,13.874117,42.37716,18.355925,23.181786,56.552193,66.36905,75.96098,-1034.5248,-1034.7283,989
34562,0.06675851398855906,0.8871615,-0.7040653,-0.31779912,0.13521476,0.55209404,-0.07776962,0.36798564,0.5622081,-0.61424935,14.127111,50.184998,-32.919834,-23.072613,-8.723003,-33.22714,8.649264,-1034.524,-1035.1554,988
34563,0.06684821575887798,0.86372703,-0.7800856,-0.30229998,0.23515025,0.5529384,-0.17610775,0.29915372,0.58271575,-0.6361001,14.0708,43.52665,-5.7707086,-42.137794,-32.388885,-72.162796,-55.610386,-1034.5227,-1034.5543,987
34564,0.06688086445951531,0.8523722,-0.84406453,-0.3783448,0.1892106,0.5864521,-0.0461538,0.3508906,0.46422997,-0.64552355,13.351487,51.9649,-12.350639,-20.102413,-6.458528,-28.749722,2.763962,-1034.5222,-1036.1903,986
34565,0.06693803805937719,0.9058181,-0.6700751,-0.26062548,0.31046048,0.6270624,-0.11725666,0.3742722,0.55935526,-0.570402,13.973456,49.362183,7.314247,-0.6602687,20.505013,-7.9635563,3.5867755,-1034.5214,-1034.9441,985
34566,0.06693803805936197,0.87315065,-0.7331368,-0.30772063,0.13991699,0.6570156,-0.37439364,0.17124824,0.72872376,-0.631758,13.29813,42.33709,-4.2606664,-28.180483,-31.408321,-34.142456,-27.933735,-1034.5214,-1035.1554,984
34567,0.06711804489855235,0.90897626,-0.74015754,-0.18026093,0.35477155,0.6686368,-0.04202691,0.4012,0.63916147,-0.66161567,13.383143,60.87282,-6.187905,-9.80334,13.850974,16.55874,50.6804,-1034.5187,-1034.7283,983
34568,0.06721643439202064,0.892246,-0.6684102,-0.3437258,0.19368859,0.6511779,-0.26126486,0.28517926,0.7113081,-0.7412329,13.806125,44.83226,-30.784882,-28.497372,-10.630958,10.404672,61.116707,-1034.5172,-1034.6749,982
34569,0.06726568321224505,0.90100753,-0.66054064,-0.30681536,0.19629554,0.62706864,-0.3305911,0.21150434,0.7585336,-0.6601816,14.084933,59.52429,0.20774949,-5.882761,-3.704988,1.4270537,14.249804,-1034.5165,-1034.5884,981
34570,0.06735606645347572,0.85188156,-0.78937,-0.42288193,0.020171212,0.7233728,-0.44597805,0.05604733,0.7487652,-0.7342462,13.265292,52.412243,-17.63324,-10.668609,10.808082,21.512472,44.994358,-1034.5151,-1034.783,980
34571,0.0673560664534451,0.87259406,-0.7942372,-0.3225261,0.2436122,0.6110821,0.030867182,0.39447987,0.5035619,-0.7091696,13.126163,48.50561,-25.537832,-30.749443,-13.972081,-15.091552,20.654665,-1034.5151,-1034.5543,979
34572,0.06736428913132679,0.89591813,-0.766819,-0.2638541,0.33203706,0.5906442,0.19855218,0.48571452,0.45110753,-0.6641882,14.422493,46.391335,-2.0240204,-23.020369,-13.782944,-31.724634,-16.205658,-1034.515,-1034.5543,978
34573,0.0673725128131831,0.8832896,-0.79742455,-0.19883159,0.3790962,0.58124083,0.14985168,0.43104166,0.3273953,-0.6440901,13.402527,42.888958,-1.1556884,3.2873526,26.768572,19.462896,39.024097,-1034.5149,-1035.1254,977
34574,0.06740541758076854,0.8430796,-0.970612,-0.28985775,0.2875191,0.6574133,-0.16849999,0.31148332,0.548468,-0.7105864,13.554995,42.54587,-10.107963,-20.575083,-3.637355,-13.785073,5.62557,-1034.5144,-1034.5884,976
34575,0.06741364628332544,0.880562,-0.8332412,-0.28268662,0.3030863,0.5785285,-0.17056088,0.32465586,0.6545036,-0.77408224,14.564365,48.470215,-5.548004,-3.874883,8.498069,-5.0619473,23.315193,-1034.5143,-1035.1254,975
34576,0.0674877498260268,0.87056834,-0.7844416,-0.29264858,0.18109675,0.57548606,0.050555665,0.36613327,0.44661397,-0.60384554,14.267245,49.37546,-39.695126,-22.228252,2.6883798,-14.0351095,42.35449,-1034.5132,-1035.243,974
34577,0.0675289536527136,0.8796127,-0.8147365,-0.24892312,0.28109246,0.6016683,-0.024625333,0.38889587,0.48356932,-0.6798623,14.432758,39.324837,-20.927893,-30.370695,-7.931844,-33.034103,-7.467939,-1034.5126,-1034.6749,973
34578,0.0675536880226922,0.8844233,-0.66740537,-0.3778882,0.18159942,0.7212357,-0.23501824,0.29167086,0.67885524,-0.6751073,14.581526,42.880966,0.29014155,-5.992882,5.1918836,16.055962,37.0836,-1034.5122,-1035.3907,972
34579,0.06755368802258468,0.9044698,-0.7338316,-0.15808512,0.30278173,0.6239291,0.08720494,0.44803533,0.47363368,-0.6389342,14.222831,49.07942,-6.8230925,1.1237187,21.764656,10.887857,30.351446,-1034.5122,-1035.0375,971
34580,0.06761143679084304,0.8881619,-0.80810493,-0.19731343,0.35724142,0.54610133,0.2876194,0.47452778,0.30892,-0.6283811,13.689276,47.71099,-11.423971,3.6540375,5.2461057,20.956413,63.808502,-1034.5114,-1034.5317,970
34581,0.06761969064390251,0.91883,-0.6481376,-0.1770286,0.177263,0.6858144,-0.09210065,0.32462946,0.6607535,-0.59753644,13.715459,54.4364,0.78211313,0.7517331,19.438097,24.127129,23.174128,-1034.5112,-1034.7283,969
34582,0.0676362013726419,0.8859134,-0.7577151,-0.2598697,0.21941057,0.6209667,-0.31203476,0.21811101,0.713847,-0.70783144,14.316535,58.5083,-28.346596,-38.808113,-25.637663,-17.128216,24.661606,-1034.511,-1038.4855,968
34583,0.06767749583452667,0.86043686,-0.7588993,-0.432542,0.1185102,0.72390574,-0.4510206,0.09538101,0.73652595,-0.64932996,13.749572,43.186283,-7.27571,-23.08774,-15.782054,-38.158737,-32.759163,-1034.5104,-1037.0641,967
34584,0.06775188941035509,0.88300544,-0.8293177,-0.22074547,0.30190247,0.6416742,-0.16661644,0.35167456,0.6802673,-0.7619143,13.006782,52.696915,-4.1346517,-23.372307,-10.390112,-22.309298,-1.0305989,-1034.5093,-1034.6498,966
34585,0.06776843241850897,0.8662957,-0.9189334,-0.075017914,0.43597955,0.71714014,-0.28739563,0.26649636,0.7237955,-0.7388442,13.722888,42.98901,-23.474802,-27.825119,-2.8337872,-4.7006397,34.028988,-1034.509,-1034.6498,965
34586,0.06783464485327474,0.8924687,-0.80686665,-0.20054372,0.37830493,0.5397771,0.2360865,0.47072226,0.35367906,-0.6846151,14.196457,43.950966,-48.268303,-32.67303,-11.187208,-38.593212,51.148697,-1034.508,-1035.0375,964
34587,0.06800045910660169,0.9038769,-0.7274833,-0.23114485,0.27109784,0.65644777,-0.21459398,0.26873806,0.6513216,-0.669057,13.531574,34.37454,3.8321955,-5.1624007,7.7957044,0.92361575,22.292294,-1034.5056,-1034.783,963
34588,0.06801706280786293,0.8758358,-0.78699946,-0.27928135,0.29968467,0.6690425,-0.31616622,0.20648016,0.7470753,-0.6535974,14.667099,47.13652,-13.848153,-16.121016,8.576119,14.61842,57.140656,-1034.5054,-1034.6165,962
34589,0.06806689824072867,0.88136107,-0.81296265,-0.1682233,0.3323359,0.7038481,-0.48374993,-0.017256543,0.8165352,-0.7299423,13.095032,46.50122,-17.281878,-12.468308,0.95473915,13.36972,30.58712,-1034.5046,-1035.7814,961
34590,0.06809182964822195,0.89997965,-0.58194566,-0.2825675,0.1656,0.66346276,-0.29812154,0.2547197,0.73988163,-0.5681892,13.831769,41.644394,-0.5740865,-18.688192,-9.769686,-21.115343,8.81099,-1034.5043,-1035.6559,960
34591,0.06813340228848264,0.91001177,-0.73715574,-0.17773809,0.34165284,0.678169,0.050783016,0.43874317,0.5254139,-0.6488261,13.862791,54.78212,25.499512,9.295942,20.132536,7.805262,1.9569309,-1034.5037,-1034.7012,959
34592,0.06818332296193991,0.8992917,-0.78988796,-0.13397592,0.3824299,0.61619276,0.13679892,0.46539298,0.5313962,-0.61265486,13.695626,43.762543,-13.085022,-16.443726,-18.044056,-33.37428,0.7313237,-1034.5029,-1035.6559,958
34593,0.06821662372945146,0.8905732,-0.82940996,-0.10586279,0.36712098,0.6036114,0.2168624,0.46048352,0.37394786,-0.6419523,13.629563,43.07144,-2.5266821,-22.71813,-18.01461,-21.318758,-7.031372,-1034.5024,-1034.5543,957
34594,0.06824994076124447,0.8567568,-0.8577114,-0.38348243,0.030180486,0.6582455,-0.17533806,0.27614623,0.6202947,-0.7391167,13.92572,46.557617,-0.45624575,4.4422393,29.154123,41.70788,51.64308,-1034.502,-1034.5317,956
34595,0.06826660537873458,0.8814174,-0.81349057,-0.26045597,0.26292652,0.58189213,-0.06386575,0.356087,0.5238201,-0.63759375,13.887592,50.570004,12.363217,12.537509,25.328821,0.18049818,14.002158,-1034.5017,-1035.4523,955
34596,0.06826660537859489,0.9016669,-0.46167487,-0.32795706,-0.011970609,0.63829,-0.39365262,0.104168676,0.7525282,-0.55131537,13.935974,40.38932,1.7711794,-13.611816,-3.4012172,-6.2007337,11.664464,-1034.5017,-1034.6498,954
34597,0.06827493921303121,0.90995127,-0.7743218,-0.090460345,0.37158713,0.6097749,-0.09118073,0.35508925,0.6398163,-0.6871098,14.127344,58.263508,16.945839,3.7747846,21.207533,22.34885,10.804362,-1034.5016,-1035.5936,953
34598,0.06829994682143381,0.8801959,-0.7630342,-0.3133135,0.21377829,0.64258593,-0.45897985,0.070356406,0.7756566,-0.7606272,13.036975,48.19448,-16.517673,-40.208317,-43.386677,-61.49923,-52.4206,-1034.5012,-1034.6749,952
34599,0.06832496358941793,0.88453823,-0.7077793,-0.30065247,0.2057795,0.603215,-0.30424473,0.23493125,0.7083342,-0.6574637,15.247687,39.61146,4.1410685,-14.373449,6.8270936,-4.5821166,4.1718707,-1034.5009,-1034.6165,951
34600,0.06661683949956293,0.88390344,-0.8181109,-0.15805647,0.33969122,0.46983504,0.36663234,0.4556181,0.20790486,-0.62223876,13.441964,45.13876,-19.26798,-13.929192,-7.053891,-15.938269,44.829884,-1034.5009,-1034.6498,950
34601,0.06493249004438346,0.8843685,-0.855366,-0.07417903,0.36908928,0.48197287,0.44975123,0.40430215,0.111267075,-0.6070346,13.792938,50.713566,-0.5892717,-26.493885,17.512451,5.7893176,1.638857,-1034.5005,-1036.6089,999
34602,0.06496420310375167,0.9154358,-0.6873713,-0.19667216,0.3216168,0.7241615,-0.53043646,-0.050126236,0.79576045,-0.6179309,14.5348835,54.159817,-3.4094892,-19.228159,-14.12657,-27.851969,-10.424004,-1034.5,-1034.5317,998
34603,0.06496420310367781,0.8861116,-0.64478457,-0.36069712,0.113211416,0.61736196,-0.31280366,0.2019622,0.7266782,-0.599882,13.156871,48.694153,-10.0607605,8.558148,20.132902,15.871617,30.99205,-1034.5,-1034.9441,997
34604,0.06500386620953673,0.8847241,-0.7896383,-0.21690963,0.19544247,0.6150578,-0.0127730435,0.36741427,0.5247906,-0.6446707,13.435399,47.281704,-0.9110234,-30.520943,-23.405722,-18.578432,-18.279037,-1034.4994,-1035.719,996
34605,0.06500386620964019,0.8981211,-0.78068894,-0.24544539,0.32224354,0.6098034,-0.01575267,0.42128658,0.55703217,-0.6354028,13.336174,42.377533,10.058032,-0.1369272,12.87953,-2.1107452,12.685515,-1034.4994,-1034.5884,995
34606,0.06509121030291383,0.87842166,-0.7898789,-0.1902676,0.36378467,0.52703565,-0.039950836,0.37812477,0.45872635,-0.6081794,14.275791,46.895836,-17.898336,-9.391664,3.452038,-18.344685,35.835007,-1034.498,-1034.5009,994
34607,0.06509915649223916,0.8719109,-0.892364,-0.11170256,0.40369037,0.6207211,-0.059188668,0.37192515,0.52051485,-0.6513781,14.577522,41.057957,2.5222676,-1.7229918,9.955182,-0.27789328,16.83538,-1034.4979,-1035.0375,993
34608,0.06510710365180992,0.92672926,-0.68357,-0.22705531,0.35185242,0.62582016,0.006680715,0.43333045,0.5993402,-0.7226216,14.228906,53.274418,-15.050796,-33.929256,-22.495579,-35.78695,0.7309039,-1034.4978,-1034.9441,992
34609,0.06523439022647695,0.8772433,-0.80318713,-0.19140443,0.3007773,0.59720784,0.025585327,0.39313748,0.5152166,-0.6286595,13.396004,55.72004,-8.656181,-23.896852,-29.747253,-47.62097,-32.165867,-1034.4958,-1035.3574,991
34610,0.06533799378088294,0.88014185,-0.6090828,-0.33204088,0.12923594,0.63788986,-0.5242689,-0.02900039,0.82842535,-0.5149807,14.328091,51.829735,-21.775515,-43.871304,-37.783466,-56.496128,-30.02367,-1034.4943,-1035.0674,990
34611,0.06535394738696272,0.8632724,-0.73475903,-0.4178412,0.03150404,0.63776755,-0.37942725,0.1612135,0.7521324,-0.6318888,13.617409,45.025043,-17.4245,-25.08444,3.262838,-0.88495284,16.619905,-1034.494,-1034.6749,989
34612,0.06539384844641961,0.8540649,-0.7388246,-0.44335884,0.08781127,0.67462623,-0.39718312,0.14691581,0.7391657,-0.582496,13.770739,45.021473,-37.35521,-29.096348,-20.133274,-11.883669,18.901983,-1034.4934,-1035.1254,988
34613,0.06539384844631553,0.88423944,-0.78469294,-0.21024777,0.35263693,0.5885336,0.24095754,0.444927,0.32371178,-0.6256993,14.409756,47.870617,-21.786245,-19.965605,19.563118,2.8905456,59.095413,-1034.4934,-1035.0674,987
34614,0.06542578683327475,0.90203416,-0.48832566,-0.36018777,-0.0042180596,0.6857548,-0.2586683,0.27240607,0.739124,-0.70756865,13.846909,50.020042,-15.558151,-31.378593,-21.841497,-26.178123,-4.9669213,-1034.4929,-1035.243,986
34615,0.06544176187573267,0.90854067,-0.6242222,-0.28771937,0.23866758,0.59726274,-0.161767,0.34627065,0.63727987,-0.6326683,13.744296,55.236244,-12.404881,0.29805082,8.190148,-7.6332984,34.432472,-1034.4927,-1034.5317,985
34616,0.06556970271842431,0.890725,-0.6349053,-0.34889296,0.16606294,0.6208603,-0.55293787,-0.12092053,0.81548446,-0.6690176,13.692008,40.525455,7.2852845,12.561632,46.73454,38.46069,38.670715,-1034.4907,-1035.333,984
34617,0.0656097355047849,0.88048196,-0.77969605,-0.25420815,0.31660467,0.55596656,-0.09122628,0.36138195,0.50254095,-0.62293106,13.530136,51.491505,-5.0744233,-15.103044,-15.390985,-38.627514,-30.984808,-1034.4901,-1035.2996,983
34618,0.06560973550465063,0.8516011,-0.7168164,-0.48910826,-0.05702777,0.5940242,-0.6262108,-0.27835247,0.8033172,-0.70843303,14.062156,43.8767,18.860905,18.54532,35.825657,20.475084,6.8303595,-1034.4901,-1035.6857,982
34619,0.065617744994462,0.8852766,-0.720948,-0.24934007,0.22323868,0.56154287,0.020592976,0.40624133,0.48573446,-0.5871539,14.186316,47.65255,22.228313,28.800955,43.106133,33.29452,17.852728,-1034.49,-1034.7283,981
34620,0.06565780711243634,0.8583293,-0.886515,-0.26179796,0.39651486,0.7022154,-0.44830823,0.058851924,0.76912314,-0.7077613,13.963284,47.542698,4.6068983,-5.685283,-0.5710228,-12.351626,-4.6519094,-1034.4894,-1034.5317,980
34621,0.0656738388073854,0.91152793,-0.74602264,-0.19310324,0.3229415,0.633357,0.17923391,0.4639594,0.4804545,-0.67712766,13.509491,37.12714,-13.173835,-11.793822,4.9233456,6.8473077,38.61521,-1034.4891,-1034.7012,979
34622,0.06569789368971622,0.86046535,-0.88747025,-0.31119353,0.22081628,0.6343446,-0.2767328,0.2184663,0.66921604,-0.6680893,13.494587,38.18716,5.4317007,5.600111,32.468758,30.05475,47.09285,-1034.4888,-1034.5884,978
34623,0.06573800474156366,0.9397283,-0.5668777,-0.18344833,0.18888013,0.680519,-0.40315264,0.107919216,0.7801412,-0.681901,14.058584,57.94161,-17.696333,-32.973713,-20.50642,-16.239706,17.803156,-1034.4882,-1036.5005,977
34624,0.06575405601849198,0.8610036,-0.8122571,-0.34547004,0.25766805,0.5494135,0.10427922,0.42227668,0.34282878,-0.58938074,14.221598,51.685703,-4.109765,-17.012554,-10.331316,-30.631617,-11.430309,-1034.4879,-1035.1554,976
34625,0.06581026635783907,0.8926332,-0.65448016,-0.3193748,0.08150476,0.667434,-0.44192275,0.07094475,0.7467652,-0.6687267,13.157413,48.13931,-12.398842,-18.284035,1.7968215,-3.2323484,5.137534,-1034.487,-1035.4523,975
34626,0.06581830032800862,0.88513666,-0.5959338,-0.42283458,0.026845152,0.68372554,-0.30628824,0.23072027,0.7249039,-0.67902327,14.335828,47.12343,-12.318083,-25.03999,-20.867393,-8.318979,13.715036,-1034.4869,-1034.5317,974
34627,0.06589869399131623,0.88692534,-0.7329575,-0.17090192,0.29428965,0.61924654,-0.4193283,0.102106854,0.77263665,-0.591337,13.743408,50.311577,10.906001,11.433814,27.802254,12.143547,6.2609873,-1034.4857,-1035.5936,973
34628,0.06592283123304918,0.8672509,-0.80642885,-0.36604455,0.1466275,0.6778913,-0.54702294,-0.08068939,0.8139129,-0.7626729,13.347121,52.298264,-19.862688,-19.969364,1.0294837,11.628351,47.180046,-1034.4854,-1035.2996,972
34629,0.06593087894473709,0.8966234,-0.67586,-0.22626106,0.18457468,0.60120493,-0.23408,0.2967893,0.70031536,-0.6417754,14.229966,41.23782,0.0419997,-15.353534,-4.6278768,-2.7683616,6.5738688,-1034.4852,-1034.8889,971
34630,0.06593892763915651,0.8834914,-0.779675,-0.2615165,0.21773903,0.5743541,-0.12739104,0.337599,0.6039408,-0.55305713,13.907891,46.230507,-9.37418,-5.051662,3.2603095,-17.60116,4.128096,-1034.4851,-1035.719,970
34631,0.06595502797553025,0.9325448,-0.70110214,-0.107309885,0.37631035,0.68783087,-0.28421244,0.24548289,0.7550654,-0.6319761,13.544719,42.35237,12.117229,12.09635,17.252836,8.06857,0.86766213,-1034.4849,-1034.7012,969
34632,0.06597918585114718,0.88482493,-0.7452839,-0.23220618,0.32776394,0.5677796,-0.06536544,0.38547227,0.5336841,-0.62810874,14.067132,42.326977,-10.52102,-31.916498,-15.595157,-50.784756,-4.1776066,-1034.4845,-1034.5009,968
34633,0.06603558864434571,0.87700605,-0.7895725,-0.29267025,0.30147058,0.6006669,-0.14646193,0.33241528,0.6409722,-0.73676646,14.249117,51.590733,-6.67419,-1.5110648,27.445124,16.290464,44.69058,-1034.4836,-1036.071,967
34634,0.06605171258250878,0.8559437,-0.90256333,-0.21201123,0.3832299,0.56225646,0.14156346,0.41848886,0.325822,-0.62203944,14.541314,46.749138,-18.634777,-28.67376,-9.869682,-31.968334,-4.790245,-1034.4834,-1034.8185,966
34635,0.06607590587194559,0.8927209,-0.7290522,-0.15968111,0.2760951,0.6833735,-0.11961524,0.32509112,0.5957062,-0.6137857,13.91764,45.23153,7.189598,-12.286314,-7.5017576,-15.140057,-14.058664,-1034.483,-1034.8185,965
34636,0.06608397227070292,0.86081207,-0.694512,-0.4021109,0.1299028,0.6038946,-0.22632544,0.2814595,0.58766544,-0.56499845,13.571329,45.280113,21.217592,19.906069,24.315416,10.013613,4.4665794,-1034.4829,-1035.7814,964
34637,0.0660839722705076,0.87683505,-0.84317636,-0.23118712,0.41749454,0.49980208,0.18051538,0.43701988,0.30586904,-0.5765173,13.968169,46.08323,-4.4579806,-1.3970343,2.928339,-10.073478,29.252174,-1034.4829,-1036.1294,963
34638,0.06609203965397778,0.89579326,-0.8646625,0.07962969,0.50420916,0.37998527,0.61840516,0.3685145,-0.053532373,-0.48274803,13.83554,48.52194,-17.211908,-29.860441,14.17804,-58.030903,47.027946,-1034.4828,-1034.7283,962
